Country Code;City;Location;Coordinates;Pollutant;Source Name;Unit;Value;Last Updated;Country Label;Date;Date2
CN;青岛市;黄岛区子站;35.9608,120.1983;PM2.5;ChinaAQIData;µg/m³;2.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;龙岩市;闽西职业技术学院;25.0661,117.0258;NO2;ChinaAQIData;µg/m³;13.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;包头市;青山宾馆;40.6821,109.8538;PM10;ChinaAQIData;µg/m³;38.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;武汉市;青山钢花;30.6217,114.3646;PM2.5;ChinaAQIData;µg/m³;19.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;湘潭市;韶山(对照点);27.9164,112.4876;CO;ChinaAQIData;µg/m³;700.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;深圳市;龙岗;22.7244,114.2283;PM2.5;ChinaAQIData;µg/m³;17.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;北京市;顺义新城;40.135,116.6636;PM2.5;ChinaAQIData;µg/m³;34.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;平度市;2号;36.799,119.976;CO;ChinaAQIData;µg/m³;200.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;阳江市;马南垌;21.8658,111.9491;O3;ChinaAQIData;µg/m³;96.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;长沙市;马坡岭;28.2053,113.0792;SO2;ChinaAQIData;µg/m³;5.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;遵义市;丁字口;27.6869,106.9222;CO;ChinaAQIData;µg/m³;600.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;遵义市;丁字口;27.6869,106.9222;PM2.5;ChinaAQIData;µg/m³;16.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;乌鲁木齐市;三十一中学;43.831,87.6432;NO2;ChinaAQIData;µg/m³;4.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;鹰潭市;三川水表;28.2131,117.0017;CO;ChinaAQIData;µg/m³;400.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;三明市;三钢;26.2625,117.6211;CO;ChinaAQIData;µg/m³;700.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;四平市;世纪城;43.1666,124.3419;CO;ChinaAQIData;µg/m³;600.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;河源市;东埔;23.7586,114.6944;SO2;ChinaAQIData;µg/m³;6.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;海口市;东寨港(对照点);19.9507,110.576;PM10;ChinaAQIData;µg/m³;35.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;德阳市;东山公园;31.1208,104.4239;PM2.5;ChinaAQIData;µg/m³;12.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;本溪市;东明;41.2864,123.7669;NO2;ChinaAQIData;µg/m³;40.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;邯郸市;东污水处理厂;36.6116,114.5302;CO;ChinaAQIData;µg/m³;400.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;咸阳市;两寺渡;34.2969,108.6594;PM10;ChinaAQIData;µg/m³;47.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;承德市;中国银行;40.9763,117.9392;NO2;ChinaAQIData;µg/m³;21.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;呼和浩特市;二十九中;40.8062,111.7276;SO2;ChinaAQIData;µg/m³;8.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;杭州市;云栖;30.1808,120.0883;O3;ChinaAQIData;µg/m³;113.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;莱西市;人民广场子站;36.885,120.515;NO2;ChinaAQIData;µg/m³;9.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;德州市;儿童乐园;37.4674,116.3032;O3;ChinaAQIData;µg/m³;151.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;通化市;光明;41.7173,125.9358;PM2.5;ChinaAQIData;µg/m³;7.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;徐州市;农科院;34.2778,117.2933;PM2.5;ChinaAQIData;µg/m³;12.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;上饶市;凤凰光学;28.4628,117.9519;PM2.5;ChinaAQIData;µg/m³;12.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;清远市;凤城街办;23.7106,113.0208;SO2;ChinaAQIData;µg/m³;4.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;天津市;前进道;39.0927,117.202;NO2;ChinaAQIData;µg/m³;18.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;淮安市;北京南路;33.575,119.007;PM2.5;ChinaAQIData;µg/m³;10.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;兴安盟;北滨河;46.0707,122.0931;O3;ChinaAQIData;µg/m³;84.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;江门市;北街;22.6058,113.1064;NO2;ChinaAQIData;µg/m³;20.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;成都市;十里店;30.6764,104.1419;CO;ChinaAQIData;µg/m³;400.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;鞍山市;千山(对照点);41.0228,123.1289;SO2;ChinaAQIData;µg/m³;4.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;威海市;华夏技校;37.4236,122.1214;O3;ChinaAQIData;µg/m³;98.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;南平市;南平七中;26.6272,118.1756;O3;ChinaAQIData;µg/m³;69.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;南平市;南平铝业有限公司;26.6489,118.1825;PM10;ChinaAQIData;µg/m³;14.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;南平市;南平铝业有限公司;26.6489,118.1825;CO;ChinaAQIData;µg/m³;400.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;晋中市;南都小区;37.7067,112.7249;CO;ChinaAQIData;µg/m³;400.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;平凉市;博物馆;35.5307,106.7021;NO2;ChinaAQIData;µg/m³;23.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;六盘水市;双水;26.5506,104.9544;CO;ChinaAQIData;µg/m³;400.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;北京市;古城;39.9136,116.184;CO;ChinaAQIData;µg/m³;700.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;北京市;古城;39.9136,116.184;SO2;ChinaAQIData;µg/m³;3.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;珠海市;吉大;22.2618,113.5814;PM10;ChinaAQIData;µg/m³;35.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;湘西州;吉首市计生局;28.2675,109.6958;NO2;ChinaAQIData;µg/m³;2.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;吴江市;吴江市环保局;31.155,120.636;CO;ChinaAQIData;µg/m³;100.0;2021-08-06T12:00:00+02:00;China;2021-08-06;2021-08-06
CN;商洛市;商州区中学;33.8471,109.9643;CO;ChinaAQIData;µg/m³;400.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;商洛市;商州区中学;33.8471,109.9643;PM2.5;ChinaAQIData;µg/m³;19.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;南充市;嘉陵区环保局;30.7636,106.0642;SO2;ChinaAQIData;µg/m³;4.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;呼伦贝尔市;国华电力东;49.1577,119.7512;CO;ChinaAQIData;µg/m³;1200.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;呼伦贝尔市;国华电力东;49.1577,119.7512;PM2.5;ChinaAQIData;µg/m³;155.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;和田地区;地区环保局;37.0877,79.924;PM10;ChinaAQIData;µg/m³;91.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;赣州市;地委;25.8664,114.9367;NO2;ChinaAQIData;µg/m³;10.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;潍坊市;坊子邮政;36.6523,119.1641;SO2;ChinaAQIData;µg/m³;5.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
US;SAN BERNARDINO;Lucerne Valley;34.4101,-116.906874;PM10;AirNow;µg/m³;20.0;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;ERIE;Tonawanda II;42.9981,-78.8993;PM2.5;AirNow;µg/m³;12.1;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;CASCADE;Great Falls Overlook;47.494318,-111.303317;PM2.5;AirNow;µg/m³;19.3;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;Phoenix-Mesa-Scottsdale;Mesa - Brooks Reserv;33.4105,-111.8651;PM2.5;AirNow;µg/m³;6.4;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;LINCOLN;Libby Courthouse;48.3841,-115.548;PM10;AirNow;µg/m³;48.0;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;New York-Northern New Jersey-Long Island;Eisenhower Park;40.7447,-73.5869;PM2.5;AirNow;µg/m³;14.7;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;Decatur;DECATUR;39.8669,-88.9256;PM2.5;AirNow;µg/m³;12.3;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;JACKSON;Badlands;43.746944,-101.941109;PM10;AirNow;µg/m³;39.0;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;Pittsburgh;Beaver Falls;40.747799,-80.316704;PM2.5;AirNow;µg/m³;15.4;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;Albuquerque;Jefferson;35.1441,-106.6044;PM10;AirNow;µg/m³;44.0;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;Detroit-Warren-Livonia;PORT HURON;42.9533,-82.4564;PM2.5;AirNow;µg/m³;16.7;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;Philadelphia-Camden-Wilmington;Camden Spruce St;39.934446,-75.125291;PM2.5;AirNow;µg/m³;15.0;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;Harrisburg-Carlisle;Harrisburg;40.246992,-76.846988;PM2.5;AirNow;µg/m³;19.5;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;Las Vegas-Paradise;GreenValley;36.048705,-115.052942;PM10;AirNow;µg/m³;16.0;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;Grand Junction;Grand Junction - Pow;39.063599,-108.561096;PM2.5;AirNow;µg/m³;13.3;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;Los Angeles-Long Beach-Santa Ana;Glendora - Laurel;34.1439,-117.8508;PM10;AirNow;µg/m³;25.0;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;Charlotte-Gastonia-Concord;GARINGER;35.2411,-80.7831;PM10;AirNow;µg/m³;22.0;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;Yakima;Yakima-4th Ave;46.594952,-120.512283;PM10;AirNow;µg/m³;15.0;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;CLARK;Yacolt-Yacolt Rd;45.863899,-122.410889;PM2.5;AirNow;µg/m³;2.2;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;Winchester;BUTLER MANUF. CO NEA;39.282799,-78.081398;PM2.5;AirNow;µg/m³;11.8;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;Portland-Vancouver-Beaverton;Beaverton - Highland;45.4702,-122.8159;PM2.5;AirNow;µg/m³;1.1;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;New Orleans-Metairie-Kenner;Madisonville;30.4293,-90.1997;PM2.5;AirNow;µg/m³;21.9;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;Seattle-Tacoma-Bellevue;Tacoma-L St;47.1864,-122.4517;PM2.5;AirNow;µg/m³;1.4;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;Albany-Lebanon;Sweet Home - Fire De;44.3958,-122.7305;PM2.5;AirNow;µg/m³;9.9;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;MONO;Mono Shore;38.0697,-118.9477;PM10;AirNow;µg/m³;16.0;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;Atlanta-Sandy Springs-Marietta;South DeKalb;33.6906,-84.2731;PM10;AirNow;µg/m³;23.0;2021-08-06T12:00:00+02:00;United States;2021-08-06;2021-08-06
US;Clinton;Clinton, Chancy Park;41.823101,-90.211899;PM2.5;AirNow;µg/m³;17.4;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;Chicago-Naperville-Joliet;NORTHBRK;42.1406,-87.7994;PM2.5;AirNow;µg/m³;11.6;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;Ardmore;Healdton;34.256901,-97.474197;PM2.5;AirNow;µg/m³;16.2;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;Ardmore;Healdton;34.256901,-97.474197;PM10;AirNow;µg/m³;29.0;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;San Francisco-Oakland-Fremont;San Pablo - Rumrill;37.9604,-122.3571;PM2.5;AirNow;µg/m³;6.0;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;Louisville;Near Road;38.1935,-85.7121;PM2.5;AirNow;µg/m³;23.4;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;Scranton--Wilkes-Barre;Scranton;41.4428,-75.6231;PM2.5;AirNow;µg/m³;9.9;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;Pullman;Rosalia-Josephine St;47.2313,-117.3685;PM2.5;AirNow;µg/m³;3.4;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;BELTRAMI;Red Lake Nation;47.878159,-95.029172;PM2.5;AirNow;µg/m³;45.0;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;Baraboo;Devils Lake;43.4356,-89.6803;PM10;AirNow;µg/m³;26.0;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;EAU CLAIRE;Eau Claire;44.761398,-91.413002;PM10;AirNow;µg/m³;21.0;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;RIVERSIDE;Joshua Tree NP - Cot;33.7472,-115.8201;PM2.5;AirNow;µg/m³;10.0;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;Phoenix-Mesa-Scottsdale;Casa Grande Downtown;32.877583,-111.752222;PM10;AirNow;µg/m³;37.0;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;Phoenix-Mesa-Scottsdale;Casa Grande Downtown;32.877583,-111.752222;PM2.5;AirNow;µg/m³;1.0;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;Albany;Albany;31.5767,-84.1002;PM2.5;AirNow;µg/m³;8.1;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;TILLAMOOK;Tillamook Forestry D;45.457347,-123.802809;PM2.5;AirNow;µg/m³;1.8;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;OKANOGAN;Twisp-Ewell St;48.354124,-120.105116;PM2.5;AirNow;µg/m³;7.9;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;Rocky Mount;LEGGETT;35.988278,-77.5843;PM2.5;AirNow;µg/m³;4.0;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;Portland-Vancouver-Beaverton;Hillsboro - Hare Fie;45.528501,-122.972398;PM2.5;AirNow;µg/m³;1.3;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;Riverside-San Bernardino-Ontario;Riverside - Rubidoux;33.999449,-117.415831;PM2.5;AirNow;µg/m³;11.0;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;Bend;Bend - Pump Station;44.063916,-121.312554;PM2.5;AirNow;µg/m³;36.9;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;SAN BENITO;San Juan Bautista AM;36.841488,-121.533444;PM10;AirNow;µg/m³;3.0;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;CLARK;Walnut Rec.;36.214465,-115.091437;PM10;AirNow;µg/m³;23.0;2021-08-06T13:00:00+02:00;United States;2021-08-06;2021-08-06
US;San Luis Obispo-Paso Robles;SLO Roberto;35.259473,-120.644493;PM2.5;AirNow;µg/m³;3.0;2021-08-06T12:00:00+02:00;United States;2021-08-06;2021-08-06
US;Modesto;Modesto - 14th Stree;37.642165,-120.994212;PM10;AirNow;µg/m³;26.0;2021-08-06T10:00:00+02:00;United States;2021-08-06;2021-08-06
US;Modesto;Modesto - 14th Stree;37.642165,-120.994212;PM2.5;AirNow;µg/m³;10.0;2021-08-06T10:00:00+02:00;United States;2021-08-06;2021-08-06
US;Stockton;Stockton - Hazelton;37.95075,-121.26897;PM2.5;AirNow;µg/m³;15.0;2021-08-06T10:00:00+02:00;United States;2021-08-06;2021-08-06
PL;Solec Kujawski;Solec Kujawski, ul. gen. Stefana Roweckiego Grota;53.079618,18.2279;PM10;GIOS;µg/m³;5.1;2021-08-06T14:00:00+02:00;Poland;2021-08-06;2021-08-06
PL;Nakło nad Notecią;Nakło nad Notecią, Park 700-lecia;53.136681,17.591539;BC;GIOS;µg/m³;0.05;2021-08-06T14:00:00+02:00;Poland;2021-08-06;2021-08-06
PL;Bydgoszcz;Bydgoszcz Plac Poznański;53.121774,17.987883;PM2.5;GIOS;µg/m³;2.5;2021-08-06T13:00:00+02:00;Poland;2021-08-06;2021-08-06
PL;Kraków;Kraków, os. Piastów;50.098508,20.018269;PM10;GIOS;µg/m³;13.1252;2021-08-06T13:00:00+02:00;Poland;2021-08-06;2021-08-06
PL;Sierpc;Sierpc-WiosnyLudówZSznr2;52.851783,19.662061;PM10;GIOS;µg/m³;6.39;2021-08-06T13:00:00+02:00;Poland;2021-08-06;2021-08-06
PL;Radzyń Podlaski;RadzyńP-Sitkowskiego;51.78,22.625944;PM10;GIOS;µg/m³;9.49;2021-08-06T12:00:00+02:00;Poland;2021-08-06;2021-08-06
PT;Santarém;PT03096;39.3525,-8.466111;SO2;EEA Portugal;µg/m³;2.6;2021-08-06T12:00:00+02:00;Portugal;2021-08-06;2021-08-06
PT;Setúbal;PT03099;38.635556,-8.690556;PM2.5;EEA Portugal;µg/m³;3.3;2021-08-06T09:00:00+02:00;Portugal;2021-08-06;2021-08-06
RO;Timiş;RO0196A;45.7367019695,21.25094223;O3;EEA Romania;µg/m³;68.52830465;2021-08-06T13:00:00+02:00;Romania;2021-08-06;2021-08-06
RO;Braşov;RO0121A;45.7181686321,25.6241739849;O3;EEA Romania;µg/m³;69.64451944;2021-08-06T13:00:00+02:00;Romania;2021-08-06;2021-08-06
RO;Bihor;RO0110A;47.3436109995,22.331669;NO2;EEA Romania;µg/m³;6.1001112;2021-08-06T13:00:00+02:00;Romania;2021-08-06;2021-08-06
RO;Botoşani;RO0112A;47.7398910495,26.65857697;NO2;EEA Romania;µg/m³;13.12433273;2021-08-06T13:00:00+02:00;Romania;2021-08-06;2021-08-06
RO;Hunedoara;RO0157A;45.7345657295,22.99181938;O3;EEA Romania;µg/m³;45.88511111;2021-08-06T13:00:00+02:00;Romania;2021-08-06;2021-08-06
RO;Neamţ;RO0172A;46.9502830495,26.92000198;NO2;EEA Romania;µg/m³;7.11136969;2021-08-06T13:00:00+02:00;Romania;2021-08-06;2021-08-06
RO;Timiş;RO0194A;45.7554931595,21.22745323;O3;EEA Romania;µg/m³;62.12131111;2021-08-06T13:00:00+02:00;Romania;2021-08-06;2021-08-06
RO;Vâlcea;RO0203A;45.0827299995,24.36979;NO2;EEA Romania;µg/m³;11.66966272;2021-08-06T13:00:00+02:00;Romania;2021-08-06;2021-08-06
RO;Călăraşi;RO0126A;44.2017639995,27.327958;O3;EEA Romania;µg/m³;85.75798722;2021-08-06T13:00:00+02:00;Romania;2021-08-06;2021-08-06
RO;Suceava;RO0188A;47.6491851795,26.24905014;NO2;EEA Romania;µg/m³;3.46426759;2021-08-06T12:00:00+02:00;Romania;2021-08-06;2021-08-06
RO;Ilfov;RO0072A;44.6166408791,26.1166304237;PM10;EEA Romania;µg/m³;24.78368933;2021-08-06T13:00:00+02:00;Romania;2021-08-06;2021-08-06
RO;Alba;RO0092A;46.0642418186,23.5634387232;O3;EEA Romania;µg/m³;70.39519943;2021-08-06T13:00:00+02:00;Romania;2021-08-06;2021-08-06
RO;Brăila;RO0117A;45.1685295095,27.92255402;NO2;EEA Romania;µg/m³;7.59883466;2021-08-06T13:00:00+02:00;Romania;2021-08-06;2021-08-06
SK;Žilinský kraj;SK0008A;49.0791664095,19.30252457;CO;EEA Slovakia;µg/m³;46.864;2021-08-06T13:00:00+02:00;Slovakia;2021-08-06;2021-08-06
SK;Košický kraj;SK0265A;48.9155578595,20.42388916;PM2.5;EEA Slovakia;µg/m³;5.6465;2021-08-06T13:00:00+02:00;Slovakia;2021-08-06;2021-08-06
SK;Nitriansky kraj;SK0269A;48.3094559995,18.076831;SO2;EEA Slovakia;µg/m³;5.3325;2021-08-06T13:00:00+02:00;Slovakia;2021-08-06;2021-08-06
SK;Trenciansky kraj;SK0013A;48.6669464095,18.53084755;SO2;EEA Slovakia;µg/m³;5.88419;2021-08-06T13:00:00+02:00;Slovakia;2021-08-06;2021-08-06
SK;Trenciansky kraj;SK0047A;48.8963890095,18.04139328;PM2.5;EEA Slovakia;µg/m³;5.3259;2021-08-06T13:00:00+02:00;Slovakia;2021-08-06;2021-08-06
SK;Prešovský kraj;SK0006R;49.0422210695,22.25973129;O3;EEA Slovakia;µg/m³;54.504;2021-08-06T13:00:00+02:00;Slovakia;2021-08-06;2021-08-06
SK;Bratislavský kraj;SK0004A;48.1447329995,17.113619;PM10;EEA Slovakia;µg/m³;9.0698;2021-08-06T13:00:00+02:00;Slovakia;2021-08-06;2021-08-06
SK;Bratislavský kraj;SK0002A;48.1584279995,17.128678;CO;EEA Slovakia;µg/m³;252.416;2021-08-06T13:00:00+02:00;Slovakia;2021-08-06;2021-08-06
SK;Žilinský kraj;SK0039A;49.0669441195,18.92194748;PM2.5;EEA Slovakia;µg/m³;9.5531;2021-08-06T13:00:00+02:00;Slovakia;2021-08-06;2021-08-06
SK;Košický kraj;SK0018A;48.5922203095,21.17528534;PM2.5;EEA Slovakia;µg/m³;3.8255;2021-08-06T13:00:00+02:00;Slovakia;2021-08-06;2021-08-06
SK;Banskobystrický kraj;SK0214A;48.7350006095,19.15499878;PM2.5;EEA Slovakia;µg/m³;4.4606;2021-08-06T13:00:00+02:00;Slovakia;2021-08-06;2021-08-06
SK;Banskobystrický kraj;SK0022A;48.5836105295,19.95168495;PM2.5;EEA Slovakia;µg/m³;2.8885;2021-08-06T13:00:00+02:00;Slovakia;2021-08-06;2021-08-06
SK;Banskobystrický kraj;SK0022A;48.5836105295,19.95168495;PM10;EEA Slovakia;µg/m³;4.3914;2021-08-06T13:00:00+02:00;Slovakia;2021-08-06;2021-08-06
TH;Samut Sakhon;Highway District;13.705458,100.315675;PM10;Air4Thai;µg/m³;39.0;2021-08-06T14:00:00+02:00;Thailand;2021-08-06;2021-08-06
TH;Nakhon Si Thammarat;Elderly Health Rehabilitation Center;8.426923,99.961469;PM10;Air4Thai;µg/m³;27.0;2021-08-06T14:00:00+02:00;Thailand;2021-08-06;2021-08-06
TH;Rayong;Health Promotion Hospital Maptaput;12.70862,101.166055;PM2.5;Air4Thai;µg/m³;15.0;2021-08-06T14:00:00+02:00;Thailand;2021-08-06;2021-08-06
TH;Bangkok;Huai Khwang District Office, Bangkok;13.77682,100.579543;PM2.5;Air4Thai;µg/m³;9.0;2021-08-06T14:00:00+02:00;Thailand;2021-08-06;2021-08-06
TH;Bangkok;Chomthong District Office, Bangkok;13.677757,100.483861;PM10;Air4Thai;µg/m³;18.0;2021-08-06T14:00:00+02:00;Thailand;2021-08-06;2021-08-06
TH;Lampang;Provincial Waterworks Authority Mae Moh;18.282664,99.659873;PM2.5;Air4Thai;µg/m³;13.0;2021-08-06T14:00:00+02:00;Thailand;2021-08-06;2021-08-06
TH;Bangkok;Chaloem Phrakiat Rama 9 Park Min buri, Bangkok;13.813578,100.73208;PM2.5;Air4Thai;µg/m³;15.0;2021-08-06T14:00:00+02:00;Thailand;2021-08-06;2021-08-06
ZA;eThekwini Metro;Wentworth Reservior;-29.934094,30.988622;PM10;South Africa;µg/m³;43.9;2021-08-06T13:00:00+02:00;South Africa;2021-08-06;2021-08-06
ZA;Gert Sibande;eMbalenhle South;-26.570343,29.07457;PM10;South Africa;µg/m³;228.59;2021-08-06T13:00:00+02:00;South Africa;2021-08-06;2021-08-06
ZA;Gert Sibande;Bosjesspruit;-26.605556,29.210833;PM2.5;South Africa;µg/m³;7.285;2021-08-06T13:00:00+02:00;South Africa;2021-08-06;2021-08-06
ZA;eThekwini Metro;Umkomaas;-30.20803,30.78202;PM2.5;South Africa;µg/m³;43.273999999999994;2021-08-06T13:00:00+02:00;South Africa;2021-08-06;2021-08-06
CN;黄山市;黄山东路89号;29.7178,118.327;PM10;ChinaAQIData;µg/m³;2.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;黄山市;黄山东路89号;29.7178,118.327;SO2;ChinaAQIData;µg/m³;6.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;合肥市;长江中路;31.8571,117.25;NO2;ChinaAQIData;µg/m³;10.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;阜阳市;阜阳职业技术学院;32.8892,115.784;SO2;ChinaAQIData;µg/m³;4.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;池州市;池州学院;30.6618,117.47;PM10;ChinaAQIData;µg/m³;31.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;铜陵市;市新民污水厂;30.9413,117.7807;PM2.5;ChinaAQIData;µg/m³;2.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;蚌埠市;蚌埠学院;32.8911,117.4185;O3;ChinaAQIData;µg/m³;142.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;芜湖市;科创中心;31.4134,118.3714;NO2;ChinaAQIData;µg/m³;13.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;宣城市;鳌峰子站;30.9454,118.7581;NO2;ChinaAQIData;µg/m³;15.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
